n_lags,hidden_units,epochs,learning_rate,mse
24,50,400,0.006,2.1657063467542867
24,50,400,0.007,1.3916673379225601
24,50,400,0.008,2.9525762997579745
24,50,400,0.009,3.412922206499805
24,50,400,0.01,1.9512991919267024
24,50,500,0.001,1.236842472620544
24,50,500,0.002,3.057761965678878
24,50,500,0.003,1.148571717156829
24,50,500,0.004,3.5097969873802057
24,50,500,0.005,2.0427715643734605
24,50,500,0.006,1.2130139468892425
24,50,500,0.007,2.333036047903029
24,50,500,0.008,2.4729039161266266
24,50,500,0.009,1.888111961291135
24,50,500,0.01,1.908773583089109
24,60,200,0.001,1.3700963472907381
24,60,200,0.002,0.5016866998808
24,60,200,0.003,4.011289585706609
24,60,200,0.004,1.5799233922224083
24,60,200,0.005,2.1964383052825975
24,60,200,0.006,2.608467758241561
24,60,200,0.007,1.7638973821570962
24,60,200,0.008,2.454411743452319
24,60,200,0.009,3.3147286587425637
24,60,200,0.01,1.6915058163164398
24,60,300,0.001,1.2033801972039269
24,60,300,0.002,2.057642014504203
24,60,300,0.003,1.054422501671052
24,60,300,0.004,3.189867816517335
24,60,300,0.005,1.84694968686197
24,60,300,0.006,1.374391026677834
24,60,300,0.007,1.6761714759360606
24,60,300,0.008,2.298904023666795
24,60,300,0.009,12.66980136855591
24,60,300,0.01,1.5409527750317293
24,60,400,0.001,2.1049088198546504
24,60,400,0.002,1.2425091669382096
24,60,400,0.003,0.6771839248145347
24,60,400,0.004,2.7057583460307644
24,60,400,0.005,6.505863841199522
24,60,400,0.006,5.2654026859816065
24,60,400,0.007,1.245479689103375
24,60,400,0.008,4.485725148435088
24,60,400,0.009,4.329488726311908
24,60,400,0.01,1.6417204641862433
24,60,500,0.001,1.5679101551005836
24,60,500,0.002,0.7500758565877707
24,60,500,0.003,1.732102149555674
24,60,500,0.004,2.2515706186764333
24,60,500,0.005,3.567834035215449
24,60,500,0.006,0.4865816834518198
24,60,500,0.007,1.4945793967347016
24,60,500,0.008,2.810551594549663
24,60,500,0.009,2.117116011294965
24,60,500,0.01,0.5592325974354609
24,70,200,0.001,2.6216081478046362
24,70,200,0.002,2.526595965314456
24,70,200,0.003,1.8065347967871417
24,70,200,0.004,2.012474111850839
24,70,200,0.005,2.0000582458087117
24,70,200,0.006,1.868054578877696
24,70,200,0.007,0.9460161899138158
24,70,200,0.008,1.3002870199912053
24,70,200,0.009,4.679433288622152
24,70,200,0.01,2.1454866285438876
24,70,300,0.001,3.8420574882379794
24,70,300,0.002,0.643860519089428
24,70,300,0.003,2.5053911769926245
24,70,300,0.004,8.758514685322442
24,70,300,0.005,3.138979754651182
24,70,300,0.006,5.4039664048992195
24,70,300,0.007,2.8871455636864947
24,70,300,0.008,1.433989915979838
24,70,300,0.009,1.4891391125580307
24,70,300,0.01,3.4675215766263108
24,70,400,0.001,1.4901500678283666
24,70,400,0.002,2.000588544491705
24,70,400,0.003,0.8760425528355159
24,70,400,0.004,4.8704794284840895
24,70,400,0.005,2.0520557314569667
24,70,400,0.006,5.12358694373626
24,70,400,0.007,0.5116011360483794
24,70,400,0.008,1.594948166628708
24,70,400,0.009,2.287228699757615
24,70,400,0.01,2.240685054478085
24,70,500,0.001,1.321708058186187
24,70,500,0.002,2.0975966901986642
24,70,500,0.003,1.7530299923746548
24,70,500,0.004,4.197800227464166
24,70,500,0.005,1.1857306949437114
24,70,500,0.006,1.7379339880099083
24,70,500,0.007,1.2441299333724933
24,70,500,0.008,3.8652725629579128
24,70,500,0.009,2.9383049891547746
24,70,500,0.01,2.832285793062326
24,80,200,0.001,2.6516189589034385
24,80,200,0.002,1.5982102282780608
24,80,200,0.003,0.9624491344061582
24,80,200,0.004,1.824284088601653
24,80,200,0.005,6.279170965222921
24,80,200,0.006,1.3195151244239693
24,80,200,0.007,1.383139128171081
24,80,200,0.008,1.329837270944391
24,80,200,0.009,0.5719445416957794
24,80,200,0.01,1.9621872912661062
24,80,300,0.001,0.2220308398399527
24,80,300,0.002,0.9368617932868986
24,80,300,0.003,8.456158853318682
24,80,300,0.004,0.5788023438313448
24,80,300,0.005,1.4022799664505987
24,80,300,0.006,2.687143704060024
24,80,300,0.007,0.8244287421985071
24,80,300,0.008,3.0265856121928025
24,80,300,0.009,1.4516585160721116
24,80,300,0.01,1.113508470079745
24,80,400,0.001,2.0187163750667247
24,80,400,0.002,3.2668445449043912
24,80,400,0.003,2.660713229155225
24,80,400,0.004,1.3200717920885934
24,80,400,0.005,2.8563852460506944
24,80,400,0.006,1.627025504465963
24,80,400,0.007,4.5310967052633195
24,80,400,0.008,1.4557569201196776
24,80,400,0.009,1.1373609299867244
24,80,400,0.01,1.936076215605116
24,80,500,0.001,0.5713383729080271
24,80,500,0.002,0.8081758098330553
24,80,500,0.003,5.912324461312308
24,80,500,0.004,5.095691566301866
24,80,500,0.005,3.869194033412653
24,80,500,0.006,1.3205132981862706
24,80,500,0.007,2.008795366909314
24,80,500,0.008,7.411919254727908
24,80,500,0.009,2.144550117220243
24,80,500,0.01,1.649361893534214
24,90,200,0.001,0.7052311610779306
24,90,200,0.002,1.496564382052063
24,90,200,0.003,1.287327102621146
24,90,200,0.004,0.925933752349847
24,90,200,0.005,4.196302012758725
24,90,200,0.006,1.1005432582011425
24,90,200,0.007,2.977213340879899
24,90,200,0.008,1.0743952666305132
24,90,200,0.009,3.5040944282680284
24,90,200,0.01,17.412620459945902
24,90,300,0.001,3.2445071041136715
24,90,300,0.002,1.1597730531009505
24,90,300,0.003,6.454074885966486
24,90,300,0.004,2.1377616597118037
24,90,300,0.005,2.294716614224543
24,90,300,0.006,1.3742930170769958
24,90,300,0.007,18.081134626405262
24,90,300,0.008,1.4692633810730036
24,90,300,0.009,3.283354218812173
24,90,300,0.01,0.3987327221270541
24,90,400,0.001,2.5764752408104536
24,90,400,0.002,1.4581743049473714
24,90,400,0.003,2.4733113757483927
24,90,400,0.004,1.1236988964958834
24,90,400,0.005,2.50530724696821
24,90,400,0.006,2.4491240600411377
24,90,400,0.007,1.9441324335700545
24,90,400,0.008,1.652161148956128
24,90,400,0.009,3.6751227021227297
24,90,400,0.01,0.8037763828358969
24,90,500,0.001,0.6606122466461586
24,90,500,0.002,2.0868792186239684
24,90,500,0.003,3.056734293980217
24,90,500,0.004,14.856636606065244
24,90,500,0.005,30.56881286550922
24,90,500,0.006,5.442594193666072
24,90,500,0.007,2.609480976104423
24,90,500,0.008,1.3356377465270426
24,90,500,0.009,2.933651000629227
24,90,500,0.01,1.5858255565646893
24,100,200,0.001,1.7371839759912768
24,100,200,0.002,0.8629569156956797
24,100,200,0.003,0.5428690054084337
24,100,200,0.004,2.094710336609345
24,100,200,0.005,0.5922460532153132
24,100,200,0.006,0.9492037187419793
24,100,200,0.007,4.9112822908556
24,100,200,0.008,3.885723797240418
24,100,200,0.009,0.7570462774166408
24,100,200,0.01,1.2841047374514887
24,100,300,0.001,2.4168759459015607
24,100,300,0.002,3.098307622672095
24,100,300,0.003,1.7035231709163654
24,100,300,0.004,1.390919426526954
24,100,300,0.005,3.5042969787839295
24,100,300,0.006,2.3180212037372554
24,100,300,0.007,2.1915797802940102
24,100,300,0.008,2.1725506188334127
24,100,300,0.009,3.742271661543038
24,100,300,0.01,0.7331258150182675
24,100,400,0.001,1.132198378323077
24,100,400,0.002,2.96641613312959
24,100,400,0.003,3.1055640119134362
24,100,400,0.004,1.3429697321198188
24,100,400,0.005,1.876036859904297
24,100,400,0.006,3.3461854194803293
24,100,400,0.007,1.5721963462798698
24,100,400,0.008,2.331660517912478
24,100,400,0.009,2.871092403494679
24,100,400,0.01,4.321718083653265
24,100,500,0.001,2.8959761139635987
24,100,500,0.002,1.9119728087845826
24,100,500,0.003,8.918711419980369
24,100,500,0.004,12.733652076408413
24,100,500,0.005,2.8415004478917085
24,100,500,0.006,2.5776631935592054
24,100,500,0.007,1.9287640709381009
24,100,500,0.008,3.25016974294978
24,100,500,0.009,7.287072828338683
24,100,500,0.01,2.5102691837073827
