n_lags,hidden_units,epochs,learning_rate,mse
24,50,300,0.007,0.19517304360849927
24,50,300,0.008,0.2798226181395727
24,50,300,0.009,0.22132041328810018
24,50,300,0.01,0.20850960675531258
24,50,400,0.001,1.0187349622704256
24,50,400,0.002,0.7285950636045834
24,50,400,0.003,0.4538368516337009
24,50,400,0.004,0.3715576022009906
24,50,400,0.005,0.4286788975907532
24,50,400,0.006,0.3041273452566149
24,50,400,0.007,0.3018477703183406
24,50,400,0.008,0.38563487113117495
24,50,400,0.009,0.17861721899595606
24,50,400,0.01,0.5068254157599369
24,50,500,0.001,2.2239151976958023
24,50,500,0.002,2.336830870518301
24,50,500,0.003,0.38656382460698385
24,50,500,0.004,0.2449907008866984
24,50,500,0.005,0.20892462239190082
24,50,500,0.006,0.2311580053786103
24,50,500,0.007,0.27346343391522376
24,50,500,0.008,0.3759389514475919
24,50,500,0.009,0.38526743716865836
24,50,500,0.01,0.28006260927611915
24,60,200,0.001,2.19810176513263
24,60,200,0.002,0.6910449849600083
24,60,200,0.003,0.25631016174298665
24,60,200,0.004,0.39071008508296734
24,60,200,0.005,0.20595905167591883
24,60,200,0.006,0.27493557635488036
24,60,200,0.007,0.24369041279385148
24,60,200,0.008,0.25228529731508853
24,60,200,0.009,0.6573218719909345
24,60,200,0.01,0.18138645074247903
24,60,300,0.001,2.5966594782727017
24,60,300,0.002,1.8584326291500133
24,60,300,0.003,0.20998441612245616
24,60,300,0.004,0.6079593628009013
24,60,300,0.005,0.24313329771222608
24,60,300,0.006,0.33763810748436507
24,60,300,0.007,0.8394639916661419
24,60,300,0.008,0.4651833679404747
24,60,300,0.009,0.1997513723211524
24,60,300,0.01,0.3137491860691693
24,60,400,0.001,2.21991952230253
24,60,400,0.002,0.4540866101640466
24,60,400,0.003,0.23554067644480473
24,60,400,0.004,0.25553926262721655
24,60,400,0.005,0.4293738809074592
24,60,400,0.006,0.190702222899541
24,60,400,0.007,0.30838557362797897
24,60,400,0.008,0.9129430112129707
24,60,400,0.009,0.38938872487161796
24,60,400,0.01,0.3784235514902398
24,60,500,0.001,1.6894015360535404
24,60,500,0.002,0.8342658715521248
24,60,500,0.003,0.3366208607879049
24,60,500,0.004,1.2372782616787787
24,60,500,0.005,0.20088273903421572
24,60,500,0.006,0.4875496686781842
24,60,500,0.007,0.23562642451249313
24,60,500,0.008,0.24290745621520585
24,60,500,0.009,0.3069024384181214
24,60,500,0.01,0.5359084516129639
24,70,200,0.001,3.629095999505711
24,70,200,0.002,0.390762659359152
24,70,200,0.003,0.25239518893968244
24,70,200,0.004,0.3147459972621916
24,70,200,0.005,0.3183566574877892
24,70,200,0.006,0.2076234669141381
24,70,200,0.007,0.1623275341619257
24,70,200,0.008,0.7154610221893403
24,70,200,0.009,0.3009890067251844
24,70,200,0.01,0.20285132701800562
24,70,300,0.001,2.649899158637937
24,70,300,0.002,0.29251822703070063
24,70,300,0.003,0.3574230573029368
24,70,300,0.004,0.446531667425523
24,70,300,0.005,0.8639259446549441
24,70,300,0.006,0.3024530276312532
24,70,300,0.007,0.2892483197785675
24,70,300,0.008,0.22233293501241083
24,70,300,0.009,0.20135689718377436
24,70,300,0.01,0.3364621273015734
24,70,400,0.001,1.802870839467648
24,70,400,0.002,0.38264914487186635
24,70,400,0.003,0.2682725770629016
24,70,400,0.004,0.3725859224431751
24,70,400,0.005,0.3470694454639369
24,70,400,0.006,0.2790495424175494
24,70,400,0.007,0.3494020089601076
24,70,400,0.008,0.5353459057851395
24,70,400,0.009,0.2800812507655647
24,70,400,0.01,0.17664492512118285
24,70,500,0.001,2.5878325810355887
24,70,500,0.002,0.570564269546749
24,70,500,0.003,0.6181927058727964
24,70,500,0.004,0.4544323539958478
24,70,500,0.005,0.3054205130546577
24,70,500,0.006,0.602274752034485
24,70,500,0.007,1.4152647394598932
24,70,500,0.008,0.25526874847183295
24,70,500,0.009,0.2770970476010759
24,70,500,0.01,0.6843873639142819
24,80,200,0.001,4.112685565604318
24,80,200,0.002,0.31812744030004203
24,80,200,0.003,0.3263033415591544
24,80,200,0.004,0.662220054338177
24,80,200,0.005,0.5977028963591775
24,80,200,0.006,0.6402502839545448
24,80,200,0.007,0.2376997234852731
24,80,200,0.008,0.31853879096455606
24,80,200,0.009,0.24344091183824987
24,80,200,0.01,0.32419764754383107
24,80,300,0.001,3.78708114183483
24,80,300,0.002,0.3025497059610945
24,80,300,0.003,0.21681063176686421
24,80,300,0.004,0.3012225827304716
24,80,300,0.005,0.5666159215876637
24,80,300,0.006,0.381468429415335
24,80,300,0.007,0.3023745919391867
24,80,300,0.008,0.47402224892773664
24,80,300,0.009,0.4318199925643382
24,80,300,0.01,0.3014593990717036
24,80,400,0.001,2.8205122493669488
24,80,400,0.002,0.4641454135215199
24,80,400,0.003,0.28254818135013093
24,80,400,0.004,0.5460709684991643
24,80,400,0.005,0.6373684689633485
24,80,400,0.006,0.22352252455208957
24,80,400,0.007,0.2996804251369379
24,80,400,0.008,0.37206569248973037
24,80,400,0.009,0.9187722083227009
24,80,400,0.01,0.39881380035652025
24,80,500,0.001,3.32553551778595
24,80,500,0.002,0.40720004581825986
24,80,500,0.003,0.30820416936047645
24,80,500,0.004,0.2799873407604692
24,80,500,0.005,0.8104766758502947
24,80,500,0.006,0.17446229838642144
24,80,500,0.007,0.19605701156218808
24,80,500,0.008,0.3002082093523161
24,80,500,0.009,0.37362302515217305
24,80,500,0.01,0.7326662952505252
24,90,200,0.001,1.6381145867778486
24,90,200,0.002,0.6904584497446493
24,90,200,0.003,0.37188888395043007
24,90,200,0.004,0.439997432680104
24,90,200,0.005,0.2975202537229586
24,90,200,0.006,0.32042975831818593
24,90,200,0.007,0.3964401064639496
24,90,200,0.008,0.6751783636695813
24,90,200,0.009,0.20199262758683997
24,90,200,0.01,0.7340074237575059
24,90,300,0.001,1.7004544200291831
24,90,300,0.002,0.27504791753055596
24,90,300,0.003,0.23517286881897917
24,90,300,0.004,0.372961620740951
24,90,300,0.005,0.36632497048274987
24,90,300,0.006,0.4286081557193675
24,90,300,0.007,0.2537118601063871
24,90,300,0.008,0.30512473155109837
24,90,300,0.009,1.0865431971710224
24,90,300,0.01,0.5992547764976632
24,90,400,0.001,2.328417498025413
24,90,400,0.002,0.3743551727057481
24,90,400,0.003,0.2270059564415428
24,90,400,0.004,0.2870564281807073
24,90,400,0.005,0.37828558446698124
24,90,400,0.006,0.2652064356621595
24,90,400,0.007,0.31881084526666076
24,90,400,0.008,0.5347940520368665
24,90,400,0.009,0.2548656478138014
24,90,400,0.01,0.20506867097274994
24,90,500,0.001,2.451346977886289
24,90,500,0.002,0.3082524615204272
24,90,500,0.003,0.4685543167271483
24,90,500,0.004,0.26725990949928685
24,90,500,0.005,0.5284698198585457
24,90,500,0.006,0.2685915418242995
24,90,500,0.007,0.23611910039596945
24,90,500,0.008,0.6332656715535797
24,90,500,0.009,0.25605244179408554
24,90,500,0.01,0.36820445554067244
24,100,200,0.001,5.665537341158571
24,100,200,0.002,0.4269498814030022
24,100,200,0.003,0.4095917920423947
24,100,200,0.004,0.45506838056617
24,100,200,0.005,0.20277506081627444
24,100,200,0.006,0.2074095501205848
24,100,200,0.007,0.48738541527045365
24,100,200,0.008,0.27070714584759825
24,100,200,0.009,0.6429433925138907
24,100,200,0.01,0.23466842420065273
24,100,300,0.001,1.4644248308830818
24,100,300,0.002,0.27158210394174853
24,100,300,0.003,0.3004384043343314
24,100,300,0.004,0.34472541449848304
24,100,300,0.005,0.30443433850407176
24,100,300,0.006,0.4125642951790137
24,100,300,0.007,0.619864025368888
24,100,300,0.008,0.8656586182990575
24,100,300,0.009,0.3478457391135628
24,100,300,0.01,0.36346953437967544
24,100,400,0.001,2.690018882924642
24,100,400,0.002,0.32896121676791246
24,100,400,0.003,0.5875954208307217
24,100,400,0.004,0.31477876789630777
24,100,400,0.005,0.2251172365426398
24,100,400,0.006,0.6661487657941665
24,100,400,0.007,0.17868831636676846
24,100,400,0.008,0.42096578426807146
24,100,400,0.009,1.0693751829253426
24,100,400,0.01,0.7967395103245938
24,100,500,0.001,0.36206323246522804
24,100,500,0.002,0.3876929820548232
24,100,500,0.003,0.3105063076219755
24,100,500,0.004,0.19975463097208496
24,100,500,0.005,0.6939399621590439
24,100,500,0.006,0.576386431064425
24,100,500,0.007,0.576463753525896
24,100,500,0.008,0.2951306942165597
24,100,500,0.009,0.19118059732199005
24,100,500,0.01,0.16159840112732277
